clue_id,player_id,answer,wager,is_correct
61432,2100,Who is Ford Motor Co ?,2200,0
61432,2099,Who are the Wright Brothers,1200,1
61493,2101,Who are Barbara Bush + Abigail Adams?,3300,1
61493,2102,Who are Abagail Abigail Adams + Barbara Bush?,200,1
61493,2103,Who are Abigail Adams & Barbara Bush,6601,1
61552,2101,What is Alta vista?,4800,0
61552,2094,What is google.com,5000,1
61552,2090,What is Google?,3001,1
61612,2099,Who is Julia Stiles,2099,1
61612,2103,Who is Julia Stiles,0,1
61673,2097,What are Wheaties?,1000,1
61673,2102,What are Wheaties? Hey everyone =),3299,1
61673,2098,What are Wheaties?,0,1
61733,2103,What is The Pearl?,5000,0
61733,2090,What is Of Mice & Men?,5000,1
61733,2098,What is Of Mice and Men?,2900,1
61794,2098,Who is Christopher Columbus?,3101,1
61794,2103,Who was Christopher Columbus?,5800,1
61794,2090,Who is Christopher Columbus?,1001,1
61855,2105,What is The Old Man and The Sea?,1399,1
61855,2104,What is On the Road,2000,0
61855,2079,"What is ""The Old Man and the Sea""?",3000,1
61916,2107,What is ARCADIA?,100,0
61916,2108,What is French Canada?,7000,0
61916,2106,What is Acadia?,6301,1
61977,2110,Who are Churchill + Kruschev?,2400,0
61977,2109,Who were Bryan + Darrow?,6400,0
61977,2079,Who are Churchill and FDR?,11801,1
62038,2111,What are Unforgiven & How the West Was Won,6800,0
62038,2079,What are Cimarron and Unforgiven?,2999,1
62038,2112,What is Unforgiven 8 High Noon,17200,0
62095,2113,What is The Supreme Court?,3200,1
62095,2001,What is the U.S. Supreme Court?,4600,1
62095,2114,What is the Supreme Court?,1201,1
62156,2116,What is Anchorage?,5000,0
62156,2079,What is Chicago?,2401,0
62156,2115,What is London,12000,1
62212,2114,What is the hand?,1500,1
62212,2118,What is the hand?,4601,1
62212,2117,What is the palm of the hand?,4701,1
62273,2120,What is War?,6599,0
62273,2121,What is Liberty?,6000,0
62273,2119,What is Treason?,6600,1
62329,2123,What is Corsica?,2301,0
62329,2117,What is Corsica?,5501,0
62329,2122,What is Gibraltar?,2000,0
62387,2125,Who was Monet?,2300,1
62387,2122,Who is Gaugain,3301,0
62387,2124,Who was Monet?,1201,1
62448,2127,What is catechism?,7599,0
62448,2126,What C,5400,0
62448,2115,What is Propaganda,800,1
62505,2128,What is The Rat Pack,1500,1
62505,2124,What is the Terrible Trio?,2200,0
62505,2129,What is the Rat Pack?,4901,1
62566,2130,What is,2,0
62566,2129,"What is ""That\'ll Be The Day""",1901,1
62566,2131,What is Rock On,3601,0
62627,2115,What are Spain and Greece,11499,1
62627,2132,What are France and Spain,1000,1
62688,2135,Who is Milne?,3000,1
62688,2134,Who was,5000,0
62688,2132,Who is Lewis Carroll,3000,0
62749,2137,What is the ICC,5000,1
62749,2136,What is the Dept. of ?,4401,0
62749,2119,What is the Interstate Commerce Comm.,7000,1
62808,2139,Who is ?,599,0
62808,2129,Who is,4500,0
62808,2138,Who is Truman?,1701,0
62866,2141,What is Australia?,1300,0
62866,2085,What is Hispanola?,399,0
62866,2140,What is Spa,4601,0
62927,2142,What is Paint by Numbers?,1000,1
62927,2143,What is hula-hoops?,2500,0
62927,2085,What is Paint By Numbers?,5401,1
62988,2145,Who was Pontius Pilate?,100,1
62988,2144,Who was Nero?,1800,0
62988,2085,Who is Pontius Pilate?,6001,1
63049,2147,What is Treasury Bldg?,2700,0
63049,2146,What is the Library of Congr,7400,1
63049,2132,What is The Smithsonian,4000,0
63110,2148,Who was Ronald Reagan?,2000,1
63110,2138,Who is JFK?,1000,0
63110,2149,Who is Reagan?,8899,1
63171,2146,Who is Ishmael,8400,1
63171,2151,Who is Ishmael?,10000,1
63171,2150,Who is Ishmael?,0,1
63232,2152,Who is Lovell?,7800,0
63232,2149,Who is White,5001,0
63285,2156,What is London?,3400,0
63285,2155,What is Moscow!,3800,1
63285,2154,What is London?,2300,0
63345,2157,What is the smiley face  :),4400,1
63345,2154,What are,13400,0
63345,2158,What is the smiley face?  :),5000,1
63406,2159,Who is Faye [Wray] Ray?,7000,1
63406,2158,Who is Julia Roberts,5000,0
63406,2160,Who was Fay Wray,8000,1
63462,2161,Who is Georgia O\'Keefe,900,1
63462,2162,Who was Georgia O\'Keefe?  Hey Ryk!,15000,1
63462,2160,Who is Monet,4000,0
63520,2164,Who is Leon Uris???,4401,0
63520,2163,Who is King?,11500,0
63520,2162,Who is Critchon?,0,0
63581,2165,Who is Clarke?,2899,0
63581,2166,Who is P.D. James,4590,1
63581,2149,Who is Malloy,5600,0
63640,2168,Who is Cleveland?,3198,0
63640,2151,Who was Rockefeller,5000,0
63640,2167,Who is Andrew Johnson,200,0
63699,2170,What is Chicago?,200,1
63699,2169,What is Jailhouse Rock,1350,0
63699,2166,What is,5101,0
63760,2172,What is the U.S. Government?,1400,0
63760,2171,What is the US Postal Service?,2000,1
63760,2119,What is ?,6100,0
63821,2174,What is Camelot + ?,2500,0
63821,2173,What Who is Lion in [King Richard I crossed out] Winter and B,6000,0
63821,2167,What are A Man for All Seasons and The 6 Wives of Henry8,5401,0
63876,2162,What is?,1200,0
63876,2175,What,6190,0
63876,2176,What is Lake Wobegon?,4600,1
63934,2178,What are temperate zones,2400,1
63934,2177,What is temperate zones,10000,1
63934,2176,What [is the] are the temperate zones?,7600,1
63995,2179,Who was Lafayette?,6150,0
63995,2180,Who is Lincoln?,12400,0
63995,2176,Who is Duke of Wellington?,11400,0
64054,2181,What is Yahoo?,100,1
64054,2182,What is Yahoo?,11000,1
64054,2176,What is Yahoo?,7600,1
64115,2184,What is Nepal?,6300,1
64115,2183,What is Nepal?,7500,1
64115,2176,What is India Sri Lanka,1400,0
64174,2186,What is Calcium?,5000,0
64174,2185,What is Vitamin C?,8401,0
64235,2188,What is Krakatoa?,4000,1
64235,2187,What was Krakatoa?,6600,1
64235,2167,What is the Great Fire of Chicago,5401,0
64296,2186,Who is ?,3000,0
64296,2190,Who is Keats,0,0
64296,2189,Who is Chaucer?,5601,0
64357,2192,What is Tulane?,6999,0
64357,2187,What is [Marquette crossed out] U VA,9400,0
64357,2191,What is Tulane?,5000,0
64416,2190,What is a monkey,2800,0
64416,2193,What is Gorilla,4699,0
64416,2194,What is Zebra,3801,0
64477,2191,Who is Roald Dahl?,6199,0
64477,2196,Who is M. Sendak?,15000,1
64477,2195,Who is Maurice Sendak?,8001,1
64538,2197,Who is ?,3100,0
64538,2198,Who is Spencer Trac,2900,0
64538,2183,Who is Sir Lawrence Olivier?,0,0
64597,2199,Who is Mel Brooks?,8100,1
64597,2200,Who is Mel Brooks,8800,1
64597,2183,Who is Carl Reiner?,201,0
64656,2200,What is Lou Grant,4000,1
64656,2201,What is Lou Grant?,11600,1
64656,2202,What is Lou Grant?,9000,1
64717,2203,Who is Adams?,3000,0
64717,2204,Who is Cleveland?,0,0
64717,2201,Who is Richard Nixon,15300,1
64778,2205,What is the magpie,2798,0
64778,2201,What is the mockingbird?,500,1
64778,2206,What is the hummingbird? parrot?,0,0
64832,2210,What are pine trees?,5200,0
64832,2206,What is mistletoe,3500,0
64832,2209,What is nutmeg?,5000,1
64887,2212,What is Tennessee,201,0
64887,2211,What is Connecticut,5800,0
64887,2209,What is V,5599,0
64945,2214,What is Detroit Rock City?,4000,0
64945,2212,What is Battlefield Ea,8600,0
64945,2213,What is Shakespeare in Love?,9501,0
65006,2194,What is Basketball?,0,1
65006,2218,what is basketball?,6000,1
65067,2220,Who is George Bush?,3800,0
65067,2219,Who was [looks like Brawl],2601,0
65067,2221,Who is Jim Jeffords?,800,1
65128,2222,Who was Machiavelli?,3000,1
65128,2223,Who was Shakespeare,2999,0
65128,2221,Who is Machiavelli?,0,1
65189,2229,Who Washington,0,1
65189,2218,Who was Washington?,1500,1
65189,2230,Who was John Adams?,5001,0
65250,2231,Who are Barb. Streisand & ?,0,0
65250,2195,Who are Barbra Streisand and Jamie Foxx?,9400,1
65250,2232,Who are Sinatra Smith,7676,0
65309,2235,Who is Pulanski?,10800,0
65309,2234,Who is Kevin Costner?,15000,0
65309,2233,Who is R. Benigni?,14400,0
65370,2221,What is the Swiss Guard?,2000,1
65370,2236,What are Vact Vatican Guards?,15000,0
65370,2233,What is a cent?,13700,0
65431,2237,Who is Jack Ryan?,1,1
65431,2238,Who is Jack Ryan?,12500,1
65431,2221,Who is Jack Ryan?,11001,1
65492,2239,Who was Tsar Nicholas?,3800,0
65492,2240,Who was Peter the Great,3001,0
65492,2221,Who is Peter the Great?,4801,0
65553,2242,What is Montague?,1899,1
65553,2218,What is Montague,2500,1
65553,2241,What is Montague?,7001,1
65612,2241,What is Evita?,1500,0
65612,2244,What is Che?,3100,1
65612,2243,What is Senor?,301,0
65673,2245,What is France?,5000,0
65673,2246,What is the USSR?,2900,0
65673,2195,What is N. Vietnam?,6201,0
65734,2246,What are Yucatan + Florida?,7998,1
65734,2247,What are Florida + Texas?,6000,0
65734,2248,What are Florida and Yucatán?,9500,1
65795,2249,What is Moby Dick,4400,1
65795,2250,"What is ""Moby Dick""?",5900,1
65795,2251,What is Moby Dick?,9700,1
65856,2252,Who is,2300,0
65856,2254,Who was O\' Casey?,3400,0
65856,2253,Who was O\' Higgins,2200,1
65917,2257,What is Virginia?,2500,1
65917,2255,What is ?,4400,0
65917,2256,What is New York,8500,0
65976,2257,Who is Bambi?,2000,1
65976,2258,Who is Bambi?,1200,1
65976,2248,Who ?,6600,0
66037,2260,Who was Jefferson Davis,2100,0
66037,2259,Who is Breckenridge?,5700,0
66037,2261,Who was Hannibal Hamlin?,1000,1
66098,2262,What is The Sound of Music?,3000,1
66098,2263,What is Sound of Music?,4500,1
66098,2264,What is The Sound of Music,6001,1
66159,2257,What is New Zealand,1000,0
66159,2266,What is the Philippines?,9599,0
66159,2265,What is Japan?,201,0
66219,2268,Who was GRAY?,2700,1
66219,2269,Who was GRAY?,5400,1
66219,2267,Who is Darwin?,2601,0
66280,2271,What is Ford?,2700,1
66280,2270,What is Ford Motor Co?,500,1
66280,2265,What is Ford?,6600,1
66340,2274,What is Portuguese?,1700,1
66340,2273,What is Portuguese?,3699,1
66340,2272,What is Portuguese?,201,1
66401,2275,What is Minnesota,4700,0
66401,2265,What is Florida?,2001,0
66401,2276,What is Minnesota,2000,0
66462,2269,What is Hong Kong?,5800,0
66462,2272,What is Hong Kong?,6900,0
66462,2262,What is London?,6950,1
66521,2279,What is the Golden Gate Bridge,3000,1
66521,2278,What is the Golden Gate Bridge?,5200,1
66521,2277,What is the Golden Gate Bridge?,7000,1
66582,2280,What\'s the Animal Protectio,6998,0
66582,2282,What is a koala?!!!!,4500,1
66582,2281,What are koala bears?,700,1
66642,2285,What is the vampire bat,7599,1
66642,2283,What is a vampire bat????????,2500,1
66642,2284,What is bat,15400,1
66700,2287,What is Pennsylvania,2800,0
66700,2288,What is Massachusetts,2000,1
66700,2286,What is Massachusetts?,10000,1
66760,2290,Who is Charles Lin,7798,0
66760,2289,Who is Santa Claus?,10000,1
66760,2291,Who is Santa Clause?,6401,1
66819,2276,Who was Grant,3599,0
66819,2292,Who is Lee?,5000,0
66819,2293,Who was Sherman?,3201,1
66880,2253,Who was Prometheus,0,0
66880,2261,Who was Perseus?,6400,1
66880,2264,Who is Hercules,5901,0
66941,2263,Who was Swift?,1800,1
66941,2273,Who is Jonathan Swift?,699,1
66941,2267,Who is Swift?,6911,1
67002,2262,What is Eritrea?,3000,1
67002,2261,What is Eritreia?,1500,1
67002,2267,What is Eritrea?,3000,1
67062,2262,What is,4000,0
67062,2267,What is whaling?,5800,1
67062,2261,What is whaling?,7200,1
67120,2295,What is I have no idea?,6900,0
67120,2294,What is My Fair Lady?,2201,0
67175,2319,Who is Cleveland?,400,1
67175,2320,Who is Grover Cleveland?,4000,1
67175,2313,Who is G Grant,1000,0
67236,2321,What is the Joint Chiefs of Staff?,2899,1
67236,2322,What is the Joint Chiefs?,9400,1
67236,1455,What is the U.N.?,5801,0
67297,2323,What are ArchBishops,2799,1
67297,2322,What is bishop?,4100,0
67297,2324,What is Archbishop?,3001,1
67358,2326,What is Henry VIII,4300,1
67358,2325,What is Henry VIII,4700,1
67358,2324,What Henry VII,4501,0
67414,2327,"What is Dallas?  Hi, Solomon!",2800,0
67414,2328,"What is Chicago?  Hi Mom, Jeff & John!",5500,0
67414,2325,What is Los Angeles?,1801,0
67473,2329,What is Tokyo?,0,0
67473,2330,What is Munich?,5800,0
67473,2325,What is (Geneva) Bern,3501,0
67534,2329,What was Water loo?,6000,0
67534,2331,What is the battle of Trafalgar,5000,1
67534,2332,What is (Mos) P,4000,0
67592,2333,What is The Odyssey?,400,1
67592,2331,What is The Odyssey,2000,1
67592,2334,What is The Odyssey   Hi Tiki,2500,1
67647,2337,Who is Mi,0,0
67647,2335,Who is Kate Hepburn?,1799,1
67647,2336,Who is Mother Teresa?  Hi WCHS  :),599,0
67702,2335,What is Dallas?   Hi Maxe!,0,1
67702,2338,"What is Dallas, TX",4000,1
67759,2350,What is Siemens?,1700,0
67759,2349,What is Krupps?,1801,0
67759,2351,What D\'Havolin,1601,0
67820,2353,What is My Fair Lady?,5000,0
67820,2354,What is Pygmalion?,3600,1
67820,2352,"What is ""Pygmalion""?",5800,1
67881,2356,Who are Marilyn Monroe and Arthur Miller,10399,1
67881,2355,Who are Marilyn Monroe + Arthur Miller?,15799,1
67881,2294,Who are Arthur Miller + Marilyn Monroe,15801,1
67940,2357,What is [Frome crossed out] Frome,2600,0
67940,2294,What is Chatterley,3999,1
67940,2358,What is James?,8801,0
68001,2359,Who was Truman?,4500,1
68001,2360,Who is Truman?,5400,1
68001,2294,Who is [Truman crossed out] Eisenhower,201,0
68062,2361,What is Roots?,3800,1
68062,2228,What is Roots?,10999,1
68062,2362,What is Roots?,5001,1
68123,2364,Who are Strom Thurmond and Pete Do,5300,0
68123,2363,Who are Strom Thurmon & Ted Kennedy?,3500,1
68123,2362,Who are Helms & Thurman?,8800,0
68184,2366,What is Shangri-La?,1401,1
68184,2365,What is Oz?,11601,0
68184,2363,What is Shangra-La?,12999,1
68244,2368,What is Australia?,5000,1
68244,2367,What is Sydney?,10100,0
68244,2363,What is Australia?,8000,1
68305,2369,What is Magic 8 Ball?,4590,1
68305,2370,What is a Magic Eight Ball,4500,1
68305,2363,What is Magic 8 Ball?,7000,1
68362,2372,What is Andorra?,2400,1
68362,2360,What is Schleswig-Holstein?,1501,0
68362,2371,What is Monaco?,2200,0
68420,2383,Who is Aldrin?,400,0
68420,2371,Who is Buzz Aldrin?,1199,0
68420,2384,Who is Allen Bean?,5000,0
68480,2386,What is Good Night and Good Luck?,2500,1
68480,2385,What is Roger and Me?,800,0
68480,2371,What is Good Night & Good Luck?,9601,1
68541,2387,What is kneejerk?,5800,1
68541,2388,What is a reflex?,4000,0
68541,2371,What is a reflex?,2600,0
68599,2389,What is Namib?,5599,0
68599,2371,What is Tunis?,7599,1
68599,2390,What is Algiers,11601,0
68660,2371,Who is Potter?,7400,0
68660,2391,Who is Willa Cather?,5000,0
68660,2392,Who is ?,5000,0
68721,2394,What is Boys Town?,7800,1
68721,2393,What is Boy\'s Town?,8000,1
68721,2392,What ?,1000,0
68778,2395,What is a goblin?,4250,0
68778,2396,What is the Great Pumpkin?,500,1
68838,2398,Who is Harper Lee?,300,1
68838,2399,Who is Rawlings?,3000,0
68838,2396,Who was Harper Lee?,1000,1
68899,2400,What the Great Gatsby?,1000,1
68899,2401,What is the great Gatsby,1201,1
68899,2396,What is Elmer Gantry?,2000,0
68960,2402,What are Certs,900,0
68960,2403,What are Life Savers? (Jess & Trav),13,1
68960,2396,What are Life Savers?,300,1
69021,2415,Who was ?,2400,0
69021,2416,Who is Aristotle Onassis ?,9601,1
69021,2414,Who is Onassis ?,10000,1
69082,2418,What is Charlotte Amalie?,1000,0
69082,2419,What is Orange (Willemstad) (Neth. Ant.),3899,0
69082,2417,What is George?,13,0
69143,1034,What St. Augustine?,1600,1
69143,2422,What is Santa Fe,5100,0
69143,2420,What is St. Augustine?,1000,1
69203,2423,What is Nabisco,400,1
69203,2421,What is Nabisco?,2000,1
69203,2414,What is Nabisco?,3000,1
69264,617,What is The Encyclopedia Brittanica?,2999,0
69264,610,What is The Compleat Angler?,10000,1
69264,1034,What is the Compleat Angler?,7601,1
69325,2417,What is Shine?,1644,0
69325,609,What is Braveheart?,0,1
69325,2420,What is Vi,6000,0
69380,2424,Who is E.B. White?,1500,0
69380,2425,Who is Ian Fleming?,1300,1
69380,1756,Who is Jay Duckworth,900,0
69431,2427,Who is Seattle?,911,0
69431,2426,Who is Sitting Bull?,3600,0
69431,1756,Who is Geronimo?,3890,0
69492,2429,Who is Dashiell Hammett?,2800,1
69492,2427,Who is Wolfe?,2101,0
69492,2428,Who is Spillane?,6100,0
69549,2431,What is ?,0,0
69549,2430,What is O Lanc,6299,0
69549,2427,What is Conestoga,3131,0
69607,2433,Who is Mariah Carey,0,1
69607,2432,Who is ?,701,0
69607,2427,Who is Carey?,453,1
69665,2427,What is Santo Domingo?,911,1
69665,2435,What is Port-au-Prince?,4301,0
69665,2434,What is San,2201,0
69726,2437,What is ?,3499,0
69726,2438,What were stars?,3500,0
69726,2436,What are myste,5000,0
69785,2439,Who was Byrd?,600,1
69785,2436,Who is Charles Lindbergh,3300,0
69785,2440,Who was Charles Lindbergh?,1501,0
69845,2440,What is W. Germany?,800,0
69845,2441,What is China?,3400,1
69906,2443,What are g,5500,0
69906,453,What are campaign & champagne,2100,1
69906,2441,What,8200,0
69960,2445,What the Bill Cosby Show!,900,0
69960,2444,"What is ""Seinfeld""!",2700,0
69960,2446,What is Married With Children?,8500,0
70021,2447,What is Surgeon General?,4700,1
70021,2448,What is Surgeon General?,4101,1
70021,2449,What is the Surgeon General?,3601,1
70082,605,What is Concord,6300,1
70082,2450,"What is Providence, RI",6400,0
70082,2449,What is Philadelp,4001,0
70143,2452,What are Portugal & France?,1500,0
70143,2451,What are Spain & Portugal,10899,0
70143,604,What are (Portug) France & Spain?,10501,1
70204,2453,Who is Irving Berlin?,5700,1
70204,2454,Who is Eubie Blake,7999,0
70204,604,Who was Irving Berlin?,3801,1
70265,2455,Who is Tony Bennet?,5200,0
70265,2456,Who is Frank Sinatra?,7000,1
70265,2457,Who is Tony Bennet,5100,0
70326,2458,Who Handel,100,1
70326,2456,Who was Handel?,4500,1
70326,2459,Who is Bach?,9301,0
70387,2460,"What are China, India And Russia",0,0
70387,2461,"What are China, India & Brazil?",3100,0
70387,2456,"What are China, Russia & (the USA) India",100,0
70448,2463,What is Hussein,2500,0
70448,2462,What is Saddam?,2500,0
70448,2456,What is Hussein?,5000,0
70509,2465,What is the Bounty?,1,0
70509,2464,What is the Endeavor?,2300,0
70509,2456,What is (Rainbow Warrior) The Bounty,50,0
70570,2466,Who was Shostokovich?,4300,0
70570,2468,Who is Stravinsky??,3000,1
70570,2467,Who is Strauss?,2301,0
70631,1914,Who is Lady Macbeth?,6100,1
70631,2469,Who is Juliet?,17000,0
70631,2078,Who is Lady Macbeth?,8301,1
70692,2470,What is 1984?,3600,1
70692,1271,What is 1984?,1100,1
70692,1967,What is 1984,3601,1
70753,2473,"What is Teflon?  Hi Mom, Dad, and Mike",0,0
70753,2472,What is Teflon?,6800,0
70753,2471,What is Scotch guard,6799,0
70814,2473,What is the America\'s Cup?,2200,1
70814,2475,What is The America\'s Cup?,8399,1
70814,2474,What is the America\'s Cup?,7800,1
70871,2476,Who was,0,0
70871,2474,Who was Thurgood Marshall,130,0
70871,2477,Who was J.P. Stevens?,1600,0
