category_id,category
50807,ALSO A CAR
50810,BORN TO RUN?
50837,HE'S MY VICE PRESIDENT!
50838,REVOLUTIONARIES
50839,STRAWBERRIES
50840,CLOWNING AROUND
50866,1798
50867,'80s CINEMA
50868,SACRED SITES
50869,CROW-TATIONS
50870,WHAT AM I AFRAID OF?
50871,VIRGINIA WOOLF
50897,THIS IS OUR COUNTRY
50899,PUBLIC HISTORY
50901,NEWSPAPER NAMES
50927,SWEDE TALK
50954,GEOGRAPHIC WORDPLAY
50955,AMERICAN QUOTES
50956,LET'S PLAY SOME BASKETBALL
50957,SLOGANS ON THE SPOT
50958,SOUND CHECK
50959,GO WITH THE FLOW
50960,"TAKE IT ""EASY"""
50985,FINLAND
50986,"HELLO, JASON!"
50988,CATHOLIC TERMS
50989,THERE'S NO PLACE LIKE ANCIENT ROME
50990,NOT QUITE BEFORE & AFTER
51014,WORLD HODGEPODGE
51015,NEW YORK TIMES HEADLINES
51017,BETTER KNOWN AS...
51018,THE LAST MAN
51019,"""TRI"" HARDER"
51044,LOBBYISTS
51045,A PRAIRIE PRIMER
51046,FRANCES FARMER
51047,FEELING POSSESSIVE
51071,QUOTABLE CINEMA
51073,HARLEY-DAVIDSON
51074,A LIFE OF CRIME
51075,"""RAP"" SHEET"
51101,I MARRIED ELIZABETH TAYLOR
51133,CLASSIC DISNEY FILMS
51134,NAME THE SHAKESPEARE PLAY
51135,MILITARY UNITS
51136,"THAT OLD ""BLACK"" MAGIC"
51161,LET'S VISIT AUSTRIA
51162,CREATION STORIES
51163,TURNING 40 IN '98
51165,PIANO KEYS
51166,SPOOKS
51189,HALLOWEEN ON FILM
51191,COLLEGE TEAM NICKNAMES
51192,BEAGLEMANIA
51193,WAXING NOSTALGIC
51194,GERMAN HODGEPODGE
51195,"A ""SHORT"" CATEGORY"
51220,FAMOUS PEARS
51221,1562
51223,A VERY BIZET MAN
51224,'60s LYRICS
51251,ALL OVER EUROPE
51252,USED STUFF
51253,WHAT A GAS!
51254,CLASSIC COMIC CATCHPHRASES
51281,"""R""-TISTS"
51282,JUDGE HATCHETT
51285,HARPSICHORD LESSONS
51311,HISPANIC AMERICANS
51312,20th CENTURY STUFF
51313,PLACES IN THE NEWS
51314,ELVIS HITS IN OTHER WORDS
51315,THAT'S SICK!
51317,JEOPARDY! PLACE THE FINAL EPISODE
51341,"WILL SHAKESPEARE, SERIAL KILLER"
51343,PHYSICS FITNESS
51345,ART FOR ART'S SAKE!
51346,"""HAY"", THERE"
51369,AT THE LIBRARY
51370,LITTLE MOVIES
51371,JIMMY LOVES THAT COMPUTER
51374,NEW JERSEYITES
51375,METAPHORICAL INSULTS
51400,BIG MOVIES
51403,SOUNDING OFF
51404,I'M WARNING YOU...
51405,NOW GET OUT!
51431,WHO'S ON FIRST?
51432,OPERA HODEPODGE
51434,"""C"" THE U.S.A."
51435,IN YOUR CHEVROLET
51436,DINOSAUR
51462,OUR WRITERS' FAVORITE POEMS
51464,IT'S ALL IN YOUR HEAD
51484,WINE & CHEESE
51487,MOVIE HISTORY
51488,THE BICENTENNIAL
51489,CRIME & PUNISHMENT
51490,AUTHORS' HOME STATES
51491,"BEGINS & ENDS WITH ""M"""
51492,WOMEN'S LIBERATION
51493,KISS YOUR LASS GOODBYE
51518,A CONSTANTINE REMINDER
51519,RING A BELL?
51520,20th CENTURY ART
51521,ACTRESS TURNED WAITRESS
51522,CORPORATE HISTORIES
51523,FROM ANOTHER LANGUAGE
51546,BIBLICAL TIMES
51548,19th CENTURY FOOD & DRINK
51549,ROCK & POP
51552,ANAGRAMMED HITCHCOCK FILMS
51576,"MURDER, SHE WROTE"
51577,THE JEFFERSONS
51578,DYNASTY
51580,JUST SHOOT ME
51581,"""GOOD"" TIMES"
51608,THE MASK OF ZORRO
51609,THE MORMONS
51612,BAYWATCH BEACH SAFETY
51636,NOVEMBER
51639,EYE ON THE UNIVERSE
51649,"""LING""O"
51663,BUSINESS ABBREV.
51664,WHAT COULD SHE BE DOING IN THERE?
51665,QUOTES FROM 2002
51692,THE ANTHONY QUINN FILM FESTIVAL
51693,"10-LETTER ""W""ORDS"
51694,HANGING
51696,OF BABYLON
51722,ON THE EQUATOR
51723,THE HEISMAN TROPHY
51725,MADE YA LOOK--UP!
51726,NURSERY RHYME PREVIEWS
51727,ONOMATOPOEIA
51752,FAKE ROCK BANDS & SINGERS
51753,FILL IN THE LITERARY TITLE
51754,"YOUR EAR, NOSE & THROAT, MAN"
51755,"""TA"" TA"
51756,FOUR NOW
51780,1997
51782,A CAPITAL IDEA
51783,PROFESSIONS IN SONG
51811,FOUNDER'S DAY
51812,PRESIDENTIAL NICKNAMES
51813,TOUGH OZ
51814,THE WANDER YEARS
51840,FAMOUS HOTELS
51841,REMEMBER THE 1800s?
51842,YANKEE STADIUM
51843,RELIGION IN CORPORATIONS
51845,LET'S VISIT SPRINGFIELD
51846,"""S""TUFF"
51872,AUTO-BREVIATIONS
51873,THE BBC's 100 GREATEST BRITONS
51874,ONE NATION
51875,"""UNDER"""
51876,GODZILLA
51902,SPORTS SUPERSTARS
51903,HISTORY 101
51904,THE PRODUCE SECTION
51905,VINTAGE CARS
51906,TRUTH OR DARE
51926,MEMORIES OF OAKLAND
51927,SPORTS ON FILM
51928,THE MAP OF EUROPE
51929,THE ANATOMY LESSON
51952,LEGENDARY PEOPLE
51954,LET THE GAMES BEGIN
51955,LANDMARK'S THE SPOT
51956,THAT'S WHAT I LIKE ABOUT THE SOUTH
51957,"INTO THE ""WOOD""s"
51958,BRANDO
51983,NEWS ON THE MARCH
51984,MUSIC/TELEVISION
51985,TREES & SHRUBS
51986,RHYME TIME FOOD & DRINK
51987,LARCENY DELL'ARTE
51988,BRAND-O
52013,20th CENTURY THEATER
52016,OLD TESTAMENT WOMEN
52017,THE BRADY BUNCH
52018,BEANS
52044,BRAHMINS
52045,THE UNTOUCHABLES
52048,"THIS IS YOUR LIFE, WOODROW WILSON"
52049,"LITERARY CROSSWORD CLUES ""M"""
52075,YANKEE INGENUITY
52077,SHE'S MY FIRST LADY!
52080,RHYMES WITH COD
52105,NATHANIEL HAWTHORNE
52106,ANIMAL NAME ORIGINS
52107,FILMS OF THE '40S
52133,FAMOUS NEW ENGLANDERS
52134,I KNOW YOU FROM SOMEWHERE
52135,THE DEANS LIST
52136,THINGS FARMERS KNOW
52137,LET'S TAKE A TRIP
52138,"YES, SIR!"
52139,"THAT'S MY ""BB"""
52163,THE PERIODIC TABLE OF ELEMENTS
52165,1812
52166,THE NON-CATEGORY
52192,13
52193,COLONIES
52194,"READING, WRITING & ROCK & ROLL"
52195,THE KENNEDYS
52197,JUDGE NOT
52224,LET'S GET TOGETHER
52226,THE AUTOBIOGRAPHY OF BEN FRANKLIN
52227,"""CAT""s & ""DOG""s"
52252,RUSSELING
52253,"IT'S ""BIG"""
52254,KANSAS CITIES
52255,MILITARY TELEVISION
52281,CLIMBING
52282,JUST PLANE GEOMETRY
52285,"IT ENDS WITH ""US"""
52310,INTERNATIONAL LANDMARKS
52311,SLOTH
52312,VANITY
52313,GLUTTONY
52314,"WRATH, ANGER OR HATE"
52315,NV
52316,LISZT
52341,APRIL FOOL'S DAY BABIES
52342,BROADWAY SECRETS
52343,ALTAR EGOS
52344,MIDWAY ISLAND
52346,A LITTER OF ALLITERATION
52367,FAMOUS PHOTOGRAPHS
52368,TEA PARTY
52369,CASTLES
52370,1820s AMERICA
52371,SCI FI IDENTIFY
52372,MYTH ME?
52396,"""NEW"" ENGLAND"
52398,THE MEDIA ON TV
52399,ANIMAL ANAGRAMS
52400,"LET'S SPEAK AUSTRALIAN, MATE"
52411,HENRY JAMES' BOSTONIANS
52424,TASTE TREATS
52425,"OH, HENRYs!"
52427,STORMY WEATHER
52440,TIMON OF ATHENS
52451,PAUL REVERE
52452,THE CANNELL CHANNEL
52453,WASHINGTON IRVING & FRIENDS
52456,THE VISDOM OF WITTGENSTEIN
52458,"""PARKER"" HOUSE"
52478,PRIME MINISTERS OF ISRAEL
52479,SPORTS-POURRI
52480,THINGS ARCHITECTS SHOULD KNOW
52481,"WHERE THE ""H"" IS IT?"
52482,19th CENTURY LIFE
52504,MADISON
52505,THAT'S SHOW BIZ
52506,"THE COURAGE TO ""B"""
52507,WHAT'S THE CONFLICT IN THIS STORY?
52508,HOLD THE FORT
52533,MOTHER EARTH
52534,IN THE DRUGSTORE
52535,GOVERNORS
52536,THE BRAT PACK TODAY
52537,COLLEGE MEMORIES
52538,WORDS FOR THE WISE
52559,LOUD CLASSICAL MUSIC
52561,10-LETTER COUNTRIES
52562,CONFESSIONS
52563,"IT'S ALL ABOUT ""YOU"", ISN'T IT?"
52584,THESE UNITED STATES
52586,ON THE COVER OF ROLLING STONE
52587,DECADES
52589,NEW FOOD PRODUCTS
52615,CAMBRIDGE (THE OTHER ONE)
52616,BOSTON TV
52617,WHAT'S THE CURRENCY?
52618,WOOD WORDS
52619,BERNSTEINS
52620,DR. SEUSS MEETS THE BARD
52645,SPORTS & RECREATION
52646,THE DAYS OF WORLD WAR II
52647,GEOGRAPHIC CINEMA
52648,CHICK LIT
52649,SESAME STREET EATS
52650,WHO'S CRYING NOW?
52651,"""S""PAÑOL"
52676,"""M""EDICINE"
52677,GETTING ATTACHED
52679,LAYING THINGS N TO N
52680,HOORAY FOR CAPTAIN SPAULDING!
52681,THE AFRICAN EXPLORER
52706,GERMAN AMERICANS
52707,GRAD SCHOOL
52710,MMM... TAPIOCA
52711,ALLITERATION ALL AROUND
52722,THE FREEDOM TRAIL
52735,REMEMBER THE '80s?
52736,PRESIDENTIAL ANAGRAMS
52738,THEY HAIL FROM BOSTON
52741,ENDURANCE
52762,THE SENIOR U.S. SENATOR
52763,MOVIE TEENAGERS
52765,GOOD GOLLY MALAWI!
52766,"""D""UDE!"
52767,WHERE'S MY CAR?
52792,OLD HISTORY
52793,THE SUMMER OLYMPICS
52794,TIME LAPSE
52795,MODERN WAR GLOSSARY
52796,BEASTLY LIT
52797,"I'LL NEED SOME ""ID"""
52823,10 YEARS LATER
52825,BAND IN BOSTON
52826,NOVA
52827,MARRIAGE & KIDS
52828,__A__A__A
52854,THEY USED TO BE TEENAGERS
52856,IT'S JUST A THEORY
52879,THE LONE STAR STATE
52882,BUSINESS TERMS
52883,IT'S A JUNGLE OUT THERE
52884,"GIMME AN ""F"""
52910,STAGE ACTORS
52911,FOR HE'S A JOLLY LONGFELLOW
52912,MANY LOVES
52913,ADOBE
52914,GILLIS
52940,THE BLUE & THE GRAY
52941,MOVIE CO-STARS
52944,THE WORLD OF LOUNGE
52945,LIZARDS
52972,TV COMEDY
52973,AFRICANS
52974,POETS' RHYME TIME
52975,PLUTARCH'S LIVES
52999,1998 DISCOVERIES
53001,BASEBALL MANAGERS
53003,GOIN' MONACO A MONACO
53004,CLOSE BUT NO SITAR
53030,HOTEL CALIFORNIA
53031,LIFE IN THE FAST LANE
53032,ONE OF THESE NIGHTS
53033,ALREADY GONE
53034,"I CAN'T TELL YOU ""Y"""
53035,THE EAGLES
53061,THE NEW YORK TIMES HISTORIC HEADLINES
53063,"THAT'S ""SUPER""!"
53064,ON THE MENU
53065,A LA CART
53066,PREFIX
53093,FICTIONAL MOVIES
53094,"WHO ""R"" YOU?"
53095,GEOGRAPHIC HORSE RACE
53122,WELLS
53123,THE ADVENTURES OF SHERLOCK HOLMES
53124,MILK
53125,TV CRIMEFIGHTERS
53152,WELLES
53153,CELTICS
53155,THERE'S SOMETHING ABOUT MARYLAND
53156,"CANADIAN CUISINE, EH?"
53157,"""PO""POURRI"
53185,TAKES 2 TO TONGA
53186,MARKS
53187,DON'T THINK TOO HARD
53214,PRO BASKETBALL
53215,STATES' SOUTHWEST CORNERS
53216,BEVERAGE BRANDS
53217,DON'T BE AFRAID OF OPERA
53218,"THE ""C"" AROUND US"
53244,BRITISH LIT
53245,POP MUSIC PAIRINGS
53248,ON THE PHONE
53249,POTLUCK
53274,HOLIDAY HISTORY
53275,2001: A CATEGORY ODYSSEY
53276,MONDO GEO
53278,"OH, NURSE!"
53279,"""POT"" LUCK"
53304,THE SECRET SERVICE
53305,LET'S TALK TURKEY
53308,SMALL U.S. CAPITALS
53333,GIVING THANKS
53334,TENTS IN THE BIBLE
53335,THE WOMEN'S HALL OF FAME
53336,A WHITMAN SAMPLER
53361,CLASSIC CHILDREN'S LIT
53363,U.S. UNIVERSITIES
53364,THE 74th ACADEMY AWARDS
53365,think small
53367,"""C"" DUTY"
53393,ALL ABOUT FOOTBALL
53395,"OH, HELL!"
53397,FRENCH DERIVATIONS
53422,HIDE & SIKH
53423,KICK THE CANNES
53424,"RED ROVER, RED ROVER"
53425,"DUCK, DUCK, GOOSE"
53426,"LET'S PLAY ""TAG"""
53427,MARCO POLO
53452,LET'S GO TO HARVARD
53454,POSITION PAPERS
53455,DEAF & BLIND
53457,MILITARY RHYME TIME
53482,MEMORIALS
53484,SECRET IDENTITIES
53485,LEIGH-ANNE TOURS L.A.
53486,BEACH MOVIES
53487,COWBOY TALK
53514,"""KISS""ING MUSIC"
53515,OEDIPUS
53516,COMPLEXES
53536,BASEBALL TEAMS
53539,EATING IN AMERICA
53542,ROCK N' ROLL HEAVEN
53570,2ND CENTURY
53572,THE FAMILY BIBLE
53594,CHURCHES & CATHEDRALS
53595,SUPER BOWL MVPs
53596,WE HAVE THE TECHNOLOGY
53597,MR. SMITH GOES TO WASHINGTON
53598,TAKE A HIKE
53599,"""BO"" KNOWS"
53624,ROCKET MAN
53625,CANDLE IN THE WIND
53626,I'M STILL STANDIN'
53627,CROCODILE ROCK
53628,CIRCLE OF LIFE
53629,ELTON JOHN
53654,THE EARLY 1900s
53657,THE 1950's
53658,THE HOSPITAL
53659,O'HOLLYWOOD
53687,U.S. CONSTITUTION
53689,"STARTS WITH ""U"""
53690,WATER
53719,PEOPLE EAT THAT?
53720,THAT'S REVOLTING
53745,LITERARY FIRST LINES
53747,ALL CREATURES GREAT & SMALL
53748,SEEING RED AT THE MOVIES
53753,VAN GOGH A-GO-GO
53772,BANDS
53775,GET TO THE POINT
53777,GUMFIGHT
53778,AT THE OK. CHORALE
53803,EUROPEAN ARCHITECTURE
53804,NBA TEAMS' HOME ARENAS
53805,DURING THE PIERCE ADMINISTRATION
53807,THE NEW YORK TIMES OP-ED PAGE
53808,WEARABLE VOCABULARY
53833,U.S. TERRITORIES
53834,DIETING
53836,CLASSIC TV CATCHPHRASES
53838,FRANK SINATRA
53839,"NEW YORK, NEW YORK"
53862,A FEW WORDS FROM WORDSWORTH
53864,COMICS & COMIC BOOKS
53865,DUBLINERS
53866,INSTITUTIONS
53891,1956
53892,LET'S GET MARRIED IN VEGAS!
53893,"AN OCCUPATION, OR..."
53894,ANAGRAMMED CANADIAN CITIES
53895,YOU DO KNOW JACK
53896,"""FIT""NESS"
53921,MELANCHOLY SITES OF FORMER GRANDEUR
53922,"WE ""LOVE"" TELEVISION"
53923,FINISH THE SHAKESPEARE TITLE
53924,HARSH DIAGNOSIS
53951,'60s NOVELS' FIRST LINES
53953,POP STARS A.K.A.
53954,3 IS A MAGIC NUMBER
53956,BEAUTY TIPS
53957,WHAT A CLICHE
53983,BABYLON 5
53985,STAR TRACK
53986,VOYAGER
53987,ENTERPRISE
54013,THE 2002 WINTER OLYMPICS
54016,CONSTITUTIONAL POWERS OF CONGRESS
54017,JOANIE LOVES KARACHI
54018,"ENDS IN ""O"""
54043,NOTED AFRICAN AMERICANS
54044,HALLMARK HALL OF FAME
54046,GARDEN TALK
54047,MATHEMATICIANS
54073,NEW YORK CITY LANDMARKS
54074,MEN OF LETTERS
54075,GROOVY TIMES
54077,U.S. FIRSTS
54078,SPACE FLIGHT
54104,TOUGH CAPITALS
54108,MILLS
54109,BROTHERS
54135,SITCOMBOS
54136,GOVERNORS OF CALIFORNIA
54137,YOU BREAK IT
54138,YOU BOT IT
54139,"""I"" MEAN IT"
54164,ST. PETERSBURG'S HERMITAGE
54165,FORBES 2005 TOP FICTIONAL RICH FOLKS
54166,GOING DOWN IN HISTORY
54168,VERACRUZIN'
54194,TV BOY GENIUSES
54195,WORLD OF ISLAM
54197,BEASTLY WORDS & PHRASES
54198,THE UNDIE WORLD
54223,VIVA LA REVOLUTION!
54225,TITLE REFERENCES
54226,LET GEORGES DO IT
54254,THE OCEAN BLUE
54255,WORLD CUP '98
54257,300 YEARS AGO
54259,FABULOUS BAKER BOYS
54284,CANTERBURY TALE TELLERS
54285,MAY-DECEMBER MOVIES
54288,"""N"" THE DICTIONARY"
54289,FABULOUS BAKER GIRLS
54314,TV SUPPORTING CASTS
54315,RIDE WITHOUT A LICENSE
54316,THE NEW YORK TIMES PHOTOGRAPHY
54317,"LEFT, RIGHT, CENTER"
54344,MYSTERY HISTORY
54345,RICHARD WAGNER
54346,COFFEE TABLE BOOKS
54347,"""J""EOGRAPHY"
54348,U.S. GOVT. ABBREV.
54373,LEADING MEN
54375,WHERE ARE WE?
54376,WHO'S LAUGHING NOW?
54377,"WHEN WAS THAT, PIERRE?"
54379,"""Y"" ME?"
54404,MEDIEVAL PEOPLE
54406,AROUND THE LITERARY WORLD
54407,THE IMPORTANCE OF BEING ERNIE
54408,OPERA HODGEPODGE
54409,TOUGH BEFORE & AFTER
54434,THOU CANST BIBLICALLY QUOTE ME
54435,THE BEST PICTURE OSCAR WINNER
54436,YOU SAY TOMATO
54437,STATE OF DISASTER
54438,SILK
54439,"""ZO"" FAR SO GOOD"
54465,ORDER IN THE COURTROOM TV
54466,THE NEAREST NATIONAL CAPITAL TO...
54467,SHRIMPING
54468,ANOTHER ATTEMPT AT ALLITERATION
54469,WEBSTER'S 2005 TOP WORD SEARCHES
54494,AMERICAN POLITICIANS
54496,I SAW IT IN VOGUE
54497,REALLY BIG MOUNTAINS
54499,CAR TALK
54500,"STARTS WITH ""GU"""
54525,AFRICAN-AMERICAN WRITERS
54527,SHAKESPEARE'S FILMS
54528,"""EVER""s"
54533,TINKERERS
54554,1998
54555,LANDSCAPE CRUSADER
54556,2005 OBITS
54557,DOGS AT WORK
54558,GREAT BOOKS IN HAIKU
54559,SPORTS QUOTES
54560,"""XE""-LENT"
54586,THE OFFICIAL CELEBRITY HANDBOOK
54588,THE NICKNAME GAME
54589,"THE ""UN"" COUNTRIES"
54616,THE AMERICAN DREAM
54617,HOW TO MARRY A MILLIONAIRE
54618,BILL
54619,GATES
54620,MICRO
54621,"""SOFT"""
54647,CLASSIC CINEMA OF THE '40s
54648,"""A"" IN SCIENCE"
54649,HERALDIC BEASTS
54650,STATE OF THE U.S. REPRESENTATIVE
54651,( )-LETTER WORDS
54677,HISTORIC FLORIDA
54678,FOODSTUFF
54681,BREAKING UP
54682,MAKING UP
54707,AUTHOR! AUTHOR!
54708,ORIGINAL GANGSTERS
54709,"""LAND""s OF THE WORLD"
54711,WHICH CAME FIRST?
54738,THE BIG BANGLADESH
54739,WHO'S THE MRS.?
54742,NOW YOU'RE TALKING MY LANGUAGE
54743,BIRD HUNTING
54768,OSCARS OF THE '70s
54769,THE STING
54770,"""ROCK""Y"
54771,THE GODFATHER
54772,DEAR JUNTA
54798,PRESIDENTIAL MONOGRAMS
54799,4 EASY LIT QUESTIONS...
54801,NAME THAT ARTIST
54802,TV SHOWS ON TV SHOWS
54829,HOUSE OF PAIN
54830,"""S"" & ""M"""
54832,FUN & GAMES
54833,HOW DULL!
54859,WESTWARD HO!
54860,TREATS
54862,GOING FOR BAROQUE
54863,I SAY A LITTLE PRAYER
54864,ON THE CHESSBOARD
54890,YOUNG LOVE IN SONG
54892,YALIES
54893,VOODOO IQ
54894,"SAY, ""WHAT""?"
54918,SPORTS EVOLUTION
54919,A BUG'S LIFE
54920,ASTRONOMY ADD A LETTER
54921,RICHARD
54922,THE SECOND...
54948,"""DON'T"" YOU KNOW THIS SONG?"
54949,TITLES FROM SHAKESPEARE
54950,FOR THE FASHIONISTA
54952,4-LETTER FRIENDS
54977,FAMOUS OBJECTS
54979,"""H""ISTORIC PEOPLE"
54981,HERBS & SPICE GIRLS
54982,MATH CLASS
55009,SKATING ON FILM
55010,AROUND WILLIAMSBURG
55011,BLACK PROFILES IN COURAGE
55013,ANAGRAMMED THEORETICAL PHYSICISTS
55037,CHINA TOWNS
55039,DESTINATION:  MOON
55040,ONCE UPON A DECEMBER
55041,THAT'S COLD!
55042,ON ICE
55069,THE AMBASSADORS
55071,CHESTER A. ARTHUR
55072,YOU KNOW WHAT THEY SAY...
55098,"LADLE, LADLE"
55099,MADE OF CLAY
55103,PHUN WITH PHONICS
55127,SHE WAS IN THAT?
55128,EVERYTHING!
55141,PHUN WITH PHOENICIANS
55152,TV & LITERATURE
55155,YOU CAN COUNT ON PREFIXES
55157,PASTA NAMES
55158,"THAT IS SO ""P.C."""
55183,AFRICAN-AMERICAN LITERATURE
55184,NATIONAL HOCKEY LEAGUE
55185,SCI. ABBREV.
55186,THE QUOTABLE MAO
55187,BIG FISH
55188,"A CATEGORY WITH ""FIN""s"
55214,EMPIRES
55215,THE HAYES CODE
55216,CAR CHAT
55217,THE 4th
55218,THE DIGESTIVE SYSTEM
55219,"FEELING A BIT ""ILL"""
55244,THE FIRTH OF FORTH
55245,NOT REALLY MARRIED
55246,CLINTON'S BILLS
55248,BOOKS OF THE '70s
55249,"""DOUBLE"" TROUBLE"
55275,HAPPY HANUKKAH
55277,WAR PLANES
55280,FUN WITH ACRONYMS
55307,"HAS ""MY"""
55308,LITTLE DOG
55309,GONE
55317,WHERE OH WHERE
55332,CHARITIES
55334,NFL COACHES
55335,LEGENDARY LEGENDS
55336,WHAT KIND OF FOWL AM I?
55337,COLOGNE RANGER
55338,"TAUNT ""O"""
55363,THE ROMANOV DYNASTY
55364,TONY WINNERS OF THE '50s
55365,LITERARY SISTERS
55366,DANCE IN THE DICTIONARY
55394,ALCATRAZ-A-MATAZZ
55395,PROJECTILES
55397,CHICKEN À LA KING SHOPPING LIST
55398,GEORGE M. COHAN
55399,BORN ON THE FOURTH OF JULY
55425,JUNG AT HEART
55427,SIGNATURE SONGS
55428,"RUN ""IT"" UP"
55429,THE FLAGPOLE
55454,CONTEMPORARY WOMEN
55455,PRESIDENTIAL TERMS OF SERVICE
55456,OF MEN & MICE
55457,CANADIANA
55458,ANOTHER NAME FOR
55459,CHARACTERS IN COMIC STRIPS
55460,"HAS ANYBODY SEEN MY ""GAL"" ?"
55486,FUNNY WESTERNS
55487,SPEAK OF THE DICKENS
55488,IF THEY WERE SUPERHEROES
55490,HEY HEY WE'RE THE MACCABEES!
55512,THEATRICAL TERMS
55514,2006 COMMEMORATIVE STAMPS
55515,3-LETTER BODY PARTS
55516,"A ""D"" IN HISTORY"
55518,NUMBER THAT CONSTITUTIONAL AMENDMENT
55544,"""H.D."" TV"
55546,FOOD IN FRENCH
55547,AMAZING STORIES
55548,CURRENT SENATOR RHYME TIME
55573,LITERARY OBJECTS
55575,HAPPY BIRTHDAY!
55576,TOP 40 DEBUTS
55577,THANKSGIVING AT ALEX'S HOUSE
55578,WE INVENTED STUFF
55579,AUTOMOTIVE METAPHORS
55604,OKLAHOMA!
55605,SWEET SMELL OF SUCCESS
55606,INTO THE WOODS
55607,MAMMA MIA!
55608,"""PRIVATE"" LIVES"
55635,NYC IN THE '70s
55637,HOW PROVINCIAL!
55638,MUSICAL ARCHITECTURE
55639,ANAGRAMMED ANIMAL SOUNDS
55640,CANDLES
55666,BY GEORGE!
55668,"READ THE BOOK, SAW THE FILM"
55670,"""LET""s END THIS"
55696,DEAL OR NO DEAL
55699,WHAT A GOOD IDEA!
55700,SLOW DOWN
55701,"YOU MOVE, TO FAST"
55726,BRIT-POURRI
55727,TV INSPIRATIONS
55730,THE CORONER STORE
55756,NORMANCLATURE
55757,CAR PETS
55758,FILM FESTIVALS
55759,WORLD COSTUME
55760,EIGHT
55761,"""NIGHT""s"
55782,ROYAL NAME'S THE SAME
55783,RAIN
55784,OUTDATED MAPS
55786,LITERARY ADJECTIVES
55809,1980s TV
55810,WHO'S THE BOSS
55811,THIRTYSOMETHING
55812,GROWING PAINS
55813,SAINT ELSEWHERE
55814,"THE ""FAC""s OF LIFE"
55841,THE NEW YORK TIMES OBITUARIES
55842,UNREAL ESTATE BROKERS
55843,SOUNDS LIKE A SANDWICH
55844,I'LL HAVE A B_L_T
55870,DOG TALES
55872,OH COME ALL YE FAITHFUL
55873,"DECK THE ""HALL""s"
55874,THAT'S PHONY!
55880,WY WYOMING?
55898,20TH CENTURY OPERA
55899,AFFAIRS OF STATE
55900,STARS OF THE SILENT SCREEN
55901,IMAGINARY LAW FIRMS
55902,THE FIRST
55903,NOEL
55925,TOYS
55926,1980s ROCK
55931,THE DODGERS
55956,CIVIL WAR
55961,KINGS NAMED ED
55988,PATRIOTIC SONGS
55989,CITY FOOD
55990,BOB HOPE
55992,"""O"""
56015,'70s TV
56016,HISTORIC ASSASSINATIONS
56017,JACKS OF ALL TRADES
56019,Q ME
56041,1998 OPERA NEWS
56042,LUCKY DUCKS
56043,ABOARD THE SLOOP WITH SMEE
56044,EUROPEAN VACATION
56046,"""CU"""
56074,WISCON-SIN
56075,1960s MUSIC
56085,HORATIO HORNBLOWER
56099,RETAIL
56100,"ON, WISCONSIN!"
56101,TV PERFORMERS BY ROLE
56102,ACADEMIA NUTS
56103,WHO WAS THE PRESIDENT WHEN...
56104,THERE'S NO BUSINESS LIKE BUSINESS BUSINESS
56105,B MINUS
56131,CHAMPS OF THE SQUARE CIRCLE
56132,HIPPO-POURRI
56133,"YOU'RE PLAYING GAMES WITH ME, ALEX"
56134,CALENDAR LIT
56135,"MINING ""ORE"""
56160,THEATRE 2005
56162,PSEUDO MOVIE RATINGS
56163,LARGE EQUIPMENT
56164,SNOW
56165,"""WHITE"""
56166,SOMEDAY MY PRINTS WILL COME
56191,CONTINENTAL GEOGRAPHY
56192,DUETS
56193,NAME THAT 1990s YEAR
56195,INSPIRED TITLES
56196,"WHAT THE ""H""?"
56223,A CHRISTMAS SONGBOOK
56225,BRITISH FICTIONAL CHARACTERS
56226,THE PERFECT GIFT
56227,"""JOY"" TO THE WORLD"
56253,THIS MEANS WAR!
56254,TV PARENTS
56261,AT HOME IN EUROPE
56281,THE NEW YORK TIMES NEWS OF 2006
56282,1984 TV DEBUTS
56283,BODY PART-THING
56285,SODA
56286,FOUNTAINS
56311,AMERICAN PLACES
56312,THE BRIT PIC
56313,LITERARY THRILLERS
56315,BIG-SCREEN ARTISTS
56341,PEOPLE IN SPACE
56342,CRICKETS
56344,DISNEY MOVIES
56345,STORES WITHOUT WALLS
56346,FISHY ANAGRAMS
56347,LET'S GO TO A MUSEUM
56372,CRICKET
56373,DECEMBER 24
56374,A CHRISTMAS POTPOURRI
56376,CAPITAL TOWNS
56377,WORD PLAY
56402,CLASSIC MOVIES & TELEVISION
56404,SAINTS & SINNERS
56408,SMITHS
56460,MYTHOLOGY & ART
56461,AUTO FOCUS
56462,DEAR JOHN
56463,RHYME QUIZ
56464,SIMPSONS CHARACTERS
56465,DOUGH!
56490,MOST DENSELY POPULATED COUNTRIES
56492,THAT BLANKIN' SHAKESPEARE
56493,WANNA RACE?
56494,REVOLUTIONARY HEROES
56520,MEMOIRS
56521,IT HAPPENED IN MAY
56525,SOUTH DAKOTA
56526,A VISIT TO INTEL CORP.
56551,CAT
56552,O'
56553,NEIN!
56555,HIT ME
56556,"""OUCH""!"
56583,CRY BEOWULF
56584,SO GREAT THEY NEED 2 NICKNAMES
56585,20th CENTURY QUOTES
56586,"HOW AM ""I"" DOING?"
56587,SAFARI SO GOOD
56613,"GONE BUT NOT FORGOTTEN, 2001"
56615,DEM BONES
56642,10-DIFFERENT-LETTER WORDS
56643,WORLD OF CHRISTMAS
56644,RUDOLPH
56645,THE RED-NOSED
56646,REINDEER
